n_secs,dim,filename,loca_type,data_split
20001,70,1.0inch-#2000_csv_Run-1470.parquet,1.0inch,test
20001,70,1.0inch-#2000_csv_Run-1595.parquet,1.0inch,test
20001,70,0.5inch-#2000_csv_Run-1415.parquet,0.5inch,train
20001,70,1.0inch-#2000_csv_Run-1694.parquet,1.0inch,train
20001,70,0.5inch-#2000_csv_Run-111.parquet,0.5inch,test
20001,70,1.5inch-#2000_csv_Run-923.parquet,1.5inch,train
20001,70,1.5inch-#2000_csv_Run-600.parquet,1.5inch,train
20001,70,0.5inch-#2000_csv_Run-848.parquet,0.5inch,train
20001,70,1.0inch-#2000_csv_Run-1801.parquet,1.0inch,train
20001,70,1.5inch-#2000_csv_Run-1492.parquet,1.5inch,val
20001,70,1.5inch-#2000_csv_Run-1424.parquet,1.5inch,train
20001,70,0.5inch-#2000_csv_Run-128.parquet,0.5inch,test
20001,70,1.0inch-#2000_csv_Run-771.parquet,1.0inch,train
20001,70,1.5inch-#2000_csv_Run-927.parquet,1.5inch,train
20001,70,1.0inch-#2000_csv_Run-843.parquet,1.0inch,train
20001,70,1.5inch-#2000_csv_Run-764.parquet,1.5inch,train
12374,70,1.5inch-#2000_csv_Run-576.parquet,1.5inch,train
20001,70,1.5inch-#2000_csv_Run-1120.parquet,1.5inch,train
20001,70,0.5inch-#2000_csv_Run-019.parquet,0.5inch,train
20001,70,1.5inch-#2000_csv_Run-1854.parquet,1.5inch,test
20001,70,1.5inch-#2000_csv_Run-067.parquet,1.5inch,train
20001,70,1.0inch-#2000_csv_Run-1320.parquet,1.0inch,train
20001,70,1.5inch-#2000_csv_Run-1152.parquet,1.5inch,train
20001,70,1.0inch-#2000_csv_Run-938.parquet,1.0inch,train
20001,70,1.5inch-#2000_csv_Run-699.parquet,1.5inch,test
20001,70,1.0inch-#2000_csv_Run-752.parquet,1.0inch,train
20001,70,1.0inch-#2000_csv_Run-1493.parquet,1.0inch,train
20001,70,1.0inch-#2000_csv_Run-335.parquet,1.0inch,train
20001,70,1.0inch-#2000_csv_Run-1541.parquet,1.0inch,train
20001,70,0.5inch-#2000_csv_Run-1261.parquet,0.5inch,train
20001,70,0.5inch-#2000_csv_Run-1979.parquet,0.5inch,train
20001,70,1.0inch-#2000_csv_Run-1768.parquet,1.0inch,train
20001,70,1.0inch-#2000_csv_Run-473.parquet,1.0inch,train
20001,70,0.5inch-#2000_csv_Run-1214.parquet,0.5inch,train
20001,70,1.5inch-#2000_csv_Run-921.parquet,1.5inch,train
20001,70,1.5inch-#2000_csv_Run-1740.parquet,1.5inch,train
20001,70,1.0inch-#2000_csv_Run-1843.parquet,1.0inch,train
20001,70,1.5inch-#2000_csv_Run-1033.parquet,1.5inch,test
20001,70,0.5inch-#2000_csv_Run-141.parquet,0.5inch,train
11635,70,1.5inch-#2000_csv_Run-143.parquet,1.5inch,train
20001,70,0.5inch-#2000_csv_Run-1212.parquet,0.5inch,train
20001,70,1.0inch-#2000_csv_Run-1982.parquet,1.0inch,train
20001,70,0.5inch-#2000_csv_Run-1498.parquet,0.5inch,train
20001,70,0.5inch-#2000_csv_Run-1337.parquet,0.5inch,val
20001,70,0.5inch-#2000_csv_Run-1216.parquet,0.5inch,train
20001,70,1.0inch-#2000_csv_Run-1749.parquet,1.0inch,train
20001,70,1.0inch-#2000_csv_Run-721.parquet,1.0inch,train
11281,70,1.5inch-#2000_csv_Run-992.parquet,1.5inch,train
20001,70,0.5inch-#2000_csv_Run-136.parquet,0.5inch,test
17470,70,1.5inch-#2000_csv_Run-1872.parquet,1.5inch,train
20001,70,1.0inch-#2000_csv_Run-186.parquet,1.0inch,train
20001,70,1.0inch-#2000_csv_Run-1497.parquet,1.0inch,train
20001,70,0.5inch-#2000_csv_Run-859.parquet,0.5inch,train
20001,70,1.5inch-#2000_csv_Run-683.parquet,1.5inch,train
20001,70,1.0inch-#2000_csv_Run-138.parquet,1.0inch,train
20001,70,1.0inch-#2000_csv_Run-1950.parquet,1.0inch,train
20001,70,1.5inch-#2000_csv_Run-1724.parquet,1.5inch,train
20001,70,1.0inch-#2000_csv_Run-1538.parquet,1.0inch,train
20001,70,1.5inch-#2000_csv_Run-1591.parquet,1.5inch,train
20001,70,0.5inch-#2000_csv_Run-1938.parquet,0.5inch,train
20001,70,0.5inch-#2000_csv_Run-835.parquet,0.5inch,test
20001,70,1.0inch-#2000_csv_Run-445.parquet,1.0inch,train
20001,70,0.5inch-#2000_csv_Run-538.parquet,0.5inch,val
20001,70,0.5inch-#2000_csv_Run-1514.parquet,0.5inch,train
20001,70,1.0inch-#2000_csv_Run-1678.parquet,1.0inch,val
20001,70,1.0inch-#2000_csv_Run-551.parquet,1.0inch,train
20001,70,1.5inch-#2000_csv_Run-1293.parquet,1.5inch,train
20001,70,1.0inch-#2000_csv_Run-964.parquet,1.0inch,train
20001,70,0.5inch-#2000_csv_Run-1350.parquet,0.5inch,train
18933,70,1.5inch-#2000_csv_Run-803.parquet,1.5inch,train
20001,70,0.5inch-#2000_csv_Run-1293.parquet,0.5inch,train
20001,70,1.0inch-#2000_csv_Run-754.parquet,1.0inch,train
20001,70,1.0inch-#2000_csv_Run-966.parquet,1.0inch,val
20001,70,1.0inch-#2000_csv_Run-902.parquet,1.0inch,val
20001,70,1.5inch-#2000_csv_Run-1032.parquet,1.5inch,train
20001,70,1.0inch-#2000_csv_Run-959.parquet,1.0inch,train
20001,70,1.5inch-#2000_csv_Run-158.parquet,1.5inch,train
20001,70,1.0inch-#2000_csv_Run-957.parquet,1.0inch,test
20001,70,1.5inch-#2000_csv_Run-304.parquet,1.5inch,train
20001,70,0.5inch-#2000_csv_Run-389.parquet,0.5inch,train
20001,70,0.5inch-#2000_csv_Run-1133.parquet,0.5inch,train
20001,70,0.5inch-#2000_csv_Run-1639.parquet,0.5inch,train
20001,70,0.5inch-#2000_csv_Run-1131.parquet,0.5inch,train
20001,70,1.5inch-#2000_csv_Run-1597.parquet,1.5inch,train
20001,70,0.5inch-#2000_csv_Run-656.parquet,0.5inch,train
20001,70,1.0inch-#2000_csv_Run-872.parquet,1.0inch,train
20001,70,1.5inch-#2000_csv_Run-630.parquet,1.5inch,train
20001,70,1.5inch-#2000_csv_Run-519.parquet,1.5inch,train
20001,70,0.5inch-#2000_csv_Run-569.parquet,0.5inch,train
20001,70,0.5inch-#2000_csv_Run-376.parquet,0.5inch,train
20001,70,1.0inch-#2000_csv_Run-067.parquet,1.0inch,train
20001,70,1.0inch-#2000_csv_Run-110.parquet,1.0inch,train
20001,70,1.5inch-#2000_csv_Run-798.parquet,1.5inch,train
20001,70,0.5inch-#2000_csv_Run-1059.parquet,0.5inch,train
20001,70,1.5inch-#2000_csv_Run-1895.parquet,1.5inch,train
20001,70,1.0inch-#2000_csv_Run-1924.parquet,1.0inch,train
20001,70,0.5inch-#2000_csv_Run-1152.parquet,0.5inch,train
20001,70,1.0inch-#2000_csv_Run-1161.parquet,1.0inch,train
20001,70,1.0inch-#2000_csv_Run-895.parquet,1.0inch,train
20001,70,0.5inch-#2000_csv_Run-380.parquet,0.5inch,train
20001,70,0.5inch-#2000_csv_Run-924.parquet,0.5inch,train
20001,70,1.0inch-#2000_csv_Run-768.parquet,1.0inch,train
20001,70,1.5inch-#2000_csv_Run-698.parquet,1.5inch,test
20001,70,1.5inch-#2000_csv_Run-897.parquet,1.5inch,train
20001,70,1.0inch-#2000_csv_Run-1691.parquet,1.0inch,train
20001,70,1.0inch-#2000_csv_Run-863.parquet,1.0inch,train
20001,70,1.5inch-#2000_csv_Run-742.parquet,1.5inch,train
20001,70,0.5inch-#2000_csv_Run-1645.parquet,0.5inch,train
20001,70,1.0inch-#2000_csv_Run-1198.parquet,1.0inch,val
20001,70,1.0inch-#2000_csv_Run-531.parquet,1.0inch,train
20001,70,0.5inch-#2000_csv_Run-1408.parquet,0.5inch,test
20001,70,1.0inch-#2000_csv_Run-1034.parquet,1.0inch,train
20001,70,1.0inch-#2000_csv_Run-156.parquet,1.0inch,train
20001,70,1.0inch-#2000_csv_Run-1479.parquet,1.0inch,test
20001,70,1.0inch-#2000_csv_Run-556.parquet,1.0inch,test
20001,70,1.0inch-#2000_csv_Run-1845.parquet,1.0inch,train
20001,70,0.5inch-#2000_csv_Run-1965.parquet,0.5inch,train
20001,70,1.5inch-#2000_csv_Run-1009.parquet,1.5inch,train
20001,70,0.5inch-#2000_csv_Run-1375.parquet,0.5inch,train
20001,70,1.0inch-#2000_csv_Run-1886.parquet,1.0inch,train
20001,70,1.0inch-#2000_csv_Run-291.parquet,1.0inch,train
14576,70,1.5inch-#2000_csv_Run-612.parquet,1.5inch,train
20001,70,1.0inch-#2000_csv_Run-1096.parquet,1.0inch,train
20001,70,1.5inch-#2000_csv_Run-895.parquet,1.5inch,train
20001,70,0.5inch-#2000_csv_Run-197.parquet,0.5inch,train
20001,70,1.5inch-#2000_csv_Run-009.parquet,1.5inch,train
20001,70,0.5inch-#2000_csv_Run-1141.parquet,0.5inch,train
20001,70,0.5inch-#2000_csv_Run-239.parquet,0.5inch,train
20001,70,1.0inch-#2000_csv_Run-134.parquet,1.0inch,train
20001,70,0.5inch-#2000_csv_Run-056.parquet,0.5inch,train
20001,70,1.0inch-#2000_csv_Run-1646.parquet,1.0inch,train
20001,70,0.5inch-#2000_csv_Run-955.parquet,0.5inch,train
20001,70,1.5inch-#2000_csv_Run-297.parquet,1.5inch,train
20001,70,1.0inch-#2000_csv_Run-470.parquet,1.0inch,train
20001,70,0.5inch-#2000_csv_Run-322.parquet,0.5inch,train
20001,70,0.5inch-#2000_csv_Run-463.parquet,0.5inch,train
20001,70,0.5inch-#2000_csv_Run-1643.parquet,0.5inch,train
20001,70,0.5inch-#2000_csv_Run-344.parquet,0.5inch,train
20001,70,1.5inch-#2000_csv_Run-257.parquet,1.5inch,val
20001,70,1.5inch-#2000_csv_Run-056.parquet,1.5inch,train
20001,70,1.5inch-#2000_csv_Run-042.parquet,1.5inch,test
20001,70,1.0inch-#2000_csv_Run-439.parquet,1.0inch,train
13210,70,1.5inch-#2000_csv_Run-1726.parquet,1.5inch,train
20001,70,0.5inch-#2000_csv_Run-333.parquet,0.5inch,train
20001,70,1.0inch-#2000_csv_Run-962.parquet,1.0inch,val
11480,70,1.5inch-#2000_csv_Run-458.parquet,1.5inch,train
20001,70,1.0inch-#2000_csv_Run-058.parquet,1.0inch,train
20001,70,0.5inch-#2000_csv_Run-1783.parquet,0.5inch,train
20001,70,1.0inch-#2000_csv_Run-1499.parquet,1.0inch,test
20001,70,1.0inch-#2000_csv_Run-638.parquet,1.0inch,train
20001,70,1.0inch-#2000_csv_Run-160.parquet,1.0inch,train
20001,70,1.0inch-#2000_csv_Run-1224.parquet,1.0inch,train
20001,70,0.5inch-#2000_csv_Run-1530.parquet,0.5inch,train
20001,70,1.5inch-#2000_csv_Run-196.parquet,1.5inch,train
20001,70,1.5inch-#2000_csv_Run-1953.parquet,1.5inch,train
20001,70,1.0inch-#2000_csv_Run-1773.parquet,1.0inch,train
20001,70,1.0inch-#2000_csv_Run-1178.parquet,1.0inch,train
20001,70,0.5inch-#2000_csv_Run-231.parquet,0.5inch,test
20001,70,1.0inch-#2000_csv_Run-1486.parquet,1.0inch,train
20001,70,0.5inch-#2000_csv_Run-1361.parquet,0.5inch,test
13498,70,1.5inch-#2000_csv_Run-125.parquet,1.5inch,val
20001,70,1.0inch-#2000_csv_Run-800.parquet,1.0inch,train
20001,70,1.5inch-#2000_csv_Run-273.parquet,1.5inch,train
10967,70,1.5inch-#2000_csv_Run-1781.parquet,1.5inch,train
20001,70,1.0inch-#2000_csv_Run-193.parquet,1.0inch,train
20001,70,1.5inch-#2000_csv_Run-1329.parquet,1.5inch,test
20001,70,1.5inch-#2000_csv_Run-1922.parquet,1.5inch,train
20001,70,1.5inch-#2000_csv_Run-138.parquet,1.5inch,train
20001,70,0.5inch-#2000_csv_Run-742.parquet,0.5inch,train
20001,70,1.0inch-#2000_csv_Run-383.parquet,1.0inch,test
20001,70,0.5inch-#2000_csv_Run-697.parquet,0.5inch,train
20001,70,0.5inch-#2000_csv_Run-1456.parquet,0.5inch,train
20001,70,0.5inch-#2000_csv_Run-628.parquet,0.5inch,train
20001,70,1.0inch-#2000_csv_Run-1931.parquet,1.0inch,train
20001,70,1.0inch-#2000_csv_Run-506.parquet,1.0inch,train
20001,70,1.0inch-#2000_csv_Run-1872.parquet,1.0inch,train
20001,70,0.5inch-#2000_csv_Run-596.parquet,0.5inch,train
20001,70,0.5inch-#2000_csv_Run-175.parquet,0.5inch,train
20001,70,1.5inch-#2000_csv_Run-088.parquet,1.5inch,train
20001,70,1.0inch-#2000_csv_Run-814.parquet,1.0inch,train
20001,70,1.5inch-#2000_csv_Run-269.parquet,1.5inch,test
20001,70,1.5inch-#2000_csv_Run-1143.parquet,1.5inch,train
20001,70,0.5inch-#2000_csv_Run-146.parquet,0.5inch,train
20001,70,1.5inch-#2000_csv_Run-189.parquet,1.5inch,train
20001,70,1.5inch-#2000_csv_Run-022.parquet,1.5inch,train
20001,70,1.0inch-#2000_csv_Run-1725.parquet,1.0inch,val
20001,70,0.5inch-#2000_csv_Run-590.parquet,0.5inch,val
20001,70,1.5inch-#2000_csv_Run-1073.parquet,1.5inch,val
20001,70,1.5inch-#2000_csv_Run-767.parquet,1.5inch,train
20001,70,1.5inch-#2000_csv_Run-1512.parquet,1.5inch,train
20001,70,1.0inch-#2000_csv_Run-1577.parquet,1.0inch,test
20001,70,1.0inch-#2000_csv_Run-1787.parquet,1.0inch,train
20001,70,1.0inch-#2000_csv_Run-009.parquet,1.0inch,test
20001,70,0.5inch-#2000_csv_Run-889.parquet,0.5inch,train
20001,70,0.5inch-#2000_csv_Run-566.parquet,0.5inch,train
19834,70,1.5inch-#2000_csv_Run-1508.parquet,1.5inch,train
17413,70,1.5inch-#2000_csv_Run-1187.parquet,1.5inch,train
20001,70,1.0inch-#2000_csv_Run-870.parquet,1.0inch,train
20001,70,1.0inch-#2000_csv_Run-566.parquet,1.0inch,train
20001,70,1.0inch-#2000_csv_Run-650.parquet,1.0inch,train
20001,70,1.5inch-#2000_csv_Run-1476.parquet,1.5inch,train
20001,70,1.5inch-#2000_csv_Run-1627.parquet,1.5inch,train
20001,70,1.5inch-#2000_csv_Run-667.parquet,1.5inch,train
20001,70,1.0inch-#2000_csv_Run-1712.parquet,1.0inch,train
20001,70,0.5inch-#2000_csv_Run-689.parquet,0.5inch,train
20001,70,1.5inch-#2000_csv_Run-255.parquet,1.5inch,train
20001,70,1.0inch-#2000_csv_Run-782.parquet,1.0inch,train
20001,70,0.5inch-#2000_csv_Run-397.parquet,0.5inch,val
20001,70,1.5inch-#2000_csv_Run-1650.parquet,1.5inch,train
20001,70,1.0inch-#2000_csv_Run-689.parquet,1.0inch,train
20001,70,0.5inch-#2000_csv_Run-1310.parquet,0.5inch,train
20001,70,1.5inch-#2000_csv_Run-1930.parquet,1.5inch,train
20001,70,1.0inch-#2000_csv_Run-1530.parquet,1.0inch,test
20001,70,0.5inch-#2000_csv_Run-1482.parquet,0.5inch,train
20001,70,0.5inch-#2000_csv_Run-1473.parquet,0.5inch,train
20001,70,0.5inch-#2000_csv_Run-1263.parquet,0.5inch,test
20001,70,1.0inch-#2000_csv_Run-1814.parquet,1.0inch,val
20001,70,0.5inch-#2000_csv_Run-1873.parquet,0.5inch,train
20001,70,1.0inch-#2000_csv_Run-259.parquet,1.0inch,train
20001,70,1.0inch-#2000_csv_Run-329.parquet,1.0inch,train
20001,70,1.5inch-#2000_csv_Run-1399.parquet,1.5inch,train
20001,70,1.0inch-#2000_csv_Run-729.parquet,1.0inch,train
20001,70,1.0inch-#2000_csv_Run-1722.parquet,1.0inch,train
20001,70,0.5inch-#2000_csv_Run-1122.parquet,0.5inch,train
20001,70,0.5inch-#2000_csv_Run-1101.parquet,0.5inch,train
20001,70,0.5inch-#2000_csv_Run-1850.parquet,0.5inch,train
20001,70,1.0inch-#2000_csv_Run-1452.parquet,1.0inch,train
20001,70,1.5inch-#2000_csv_Run-392.parquet,1.5inch,test
10753,70,1.5inch-#2000_csv_Run-1495.parquet,1.5inch,train
20001,70,1.0inch-#2000_csv_Run-1309.parquet,1.0inch,val
20001,70,1.0inch-#2000_csv_Run-060.parquet,1.0inch,train
20001,70,0.5inch-#2000_csv_Run-1185.parquet,0.5inch,val
20001,70,1.5inch-#2000_csv_Run-1080.parquet,1.5inch,train
20001,70,0.5inch-#2000_csv_Run-523.parquet,0.5inch,train
20001,70,1.0inch-#2000_csv_Run-1495.parquet,1.0inch,train
11658,70,1.5inch-#2000_csv_Run-038.parquet,1.5inch,test
20001,70,1.0inch-#2000_csv_Run-1962.parquet,1.0inch,test
20001,70,1.5inch-#2000_csv_Run-380.parquet,1.5inch,train
20001,70,0.5inch-#2000_csv_Run-481.parquet,0.5inch,train
20001,70,0.5inch-#2000_csv_Run-803.parquet,0.5inch,train
18346,70,1.5inch-#2000_csv_Run-1036.parquet,1.5inch,train
20001,70,1.0inch-#2000_csv_Run-1978.parquet,1.0inch,train
20001,70,1.0inch-#2000_csv_Run-1498.parquet,1.0inch,train
20001,70,1.0inch-#2000_csv_Run-1182.parquet,1.0inch,test
20001,70,0.5inch-#2000_csv_Run-1838.parquet,0.5inch,train
20001,70,0.5inch-#2000_csv_Run-050.parquet,0.5inch,train
20001,70,1.5inch-#2000_csv_Run-331.parquet,1.5inch,train
20001,70,0.5inch-#2000_csv_Run-586.parquet,0.5inch,train
20001,70,1.0inch-#2000_csv_Run-882.parquet,1.0inch,train
20001,70,1.0inch-#2000_csv_Run-1910.parquet,1.0inch,train
20001,70,0.5inch-#2000_csv_Run-1884.parquet,0.5inch,train
20001,70,0.5inch-#2000_csv_Run-1036.parquet,0.5inch,train
20001,70,0.5inch-#2000_csv_Run-1698.parquet,0.5inch,train
20001,70,0.5inch-#2000_csv_Run-242.parquet,0.5inch,train
20001,70,0.5inch-#2000_csv_Run-966.parquet,0.5inch,train
20001,70,0.5inch-#2000_csv_Run-1474.parquet,0.5inch,train
20001,70,1.0inch-#2000_csv_Run-764.parquet,1.0inch,train
15397,70,1.5inch-#2000_csv_Run-1779.parquet,1.5inch,train
20001,70,0.5inch-#2000_csv_Run-1268.parquet,0.5inch,train
20001,70,0.5inch-#2000_csv_Run-707.parquet,0.5inch,train
20001,70,1.5inch-#2000_csv_Run-1061.parquet,1.5inch,train
20001,70,1.5inch-#2000_csv_Run-1497.parquet,1.5inch,train
20001,70,1.0inch-#2000_csv_Run-965.parquet,1.0inch,train
20001,70,1.5inch-#2000_csv_Run-430.parquet,1.5inch,train
20001,70,1.5inch-#2000_csv_Run-426.parquet,1.5inch,train
20001,70,1.5inch-#2000_csv_Run-1801.parquet,1.5inch,train
20001,70,1.5inch-#2000_csv_Run-1311.parquet,1.5inch,train
20001,70,1.5inch-#2000_csv_Run-1804.parquet,1.5inch,train
20001,70,1.0inch-#2000_csv_Run-1064.parquet,1.0inch,train
20001,70,1.5inch-#2000_csv_Run-1827.parquet,1.5inch,train
20001,70,1.0inch-#2000_csv_Run-387.parquet,1.0inch,train
20001,70,1.5inch-#2000_csv_Run-944.parquet,1.5inch,val
20001,70,0.5inch-#2000_csv_Run-1108.parquet,0.5inch,train
20001,70,1.0inch-#2000_csv_Run-1114.parquet,1.0inch,test
20001,70,1.0inch-#2000_csv_Run-893.parquet,1.0inch,train
19739,70,1.5inch-#2000_csv_Run-1648.parquet,1.5inch,train
20001,70,1.0inch-#2000_csv_Run-206.parquet,1.0inch,train
20001,70,1.0inch-#2000_csv_Run-401.parquet,1.0inch,train
20001,70,0.5inch-#2000_csv_Run-1409.parquet,0.5inch,val
19741,70,1.5inch-#2000_csv_Run-1802.parquet,1.5inch,val
20001,70,0.5inch-#2000_csv_Run-542.parquet,0.5inch,train
20001,70,1.5inch-#2000_csv_Run-1165.parquet,1.5inch,train
20001,70,1.5inch-#2000_csv_Run-013.parquet,1.5inch,train
20001,70,1.5inch-#2000_csv_Run-1910.parquet,1.5inch,train
20001,70,1.5inch-#2000_csv_Run-105.parquet,1.5inch,train
20001,70,0.5inch-#2000_csv_Run-925.parquet,0.5inch,train
20001,70,1.0inch-#2000_csv_Run-432.parquet,1.0inch,train
20001,70,1.0inch-#2000_csv_Run-1865.parquet,1.0inch,test
20001,70,0.5inch-#2000_csv_Run-371.parquet,0.5inch,train
16309,70,1.5inch-#2000_csv_Run-1211.parquet,1.5inch,train
20001,70,0.5inch-#2000_csv_Run-408.parquet,0.5inch,train
20001,70,1.5inch-#2000_csv_Run-1391.parquet,1.5inch,train
20001,70,1.0inch-#2000_csv_Run-1759.parquet,1.0inch,train
20001,70,0.5inch-#2000_csv_Run-1267.parquet,0.5inch,train
20001,70,1.0inch-#2000_csv_Run-1713.parquet,1.0inch,train
20001,70,1.0inch-#2000_csv_Run-1123.parquet,1.0inch,train
20001,70,1.5inch-#2000_csv_Run-943.parquet,1.5inch,train
20001,70,0.5inch-#2000_csv_Run-1773.parquet,0.5inch,train
20001,70,0.5inch-#2000_csv_Run-054.parquet,0.5inch,train
20001,70,0.5inch-#2000_csv_Run-1831.parquet,0.5inch,val
20001,70,1.0inch-#2000_csv_Run-1180.parquet,1.0inch,train
20001,70,0.5inch-#2000_csv_Run-1633.parquet,0.5inch,train
20001,70,0.5inch-#2000_csv_Run-726.parquet,0.5inch,train
20001,70,0.5inch-#2000_csv_Run-060.parquet,0.5inch,val
20001,70,1.5inch-#2000_csv_Run-1496.parquet,1.5inch,train
12146,70,1.5inch-#2000_csv_Run-214.parquet,1.5inch,train
20001,70,1.5inch-#2000_csv_Run-1486.parquet,1.5inch,train
20001,70,1.0inch-#2000_csv_Run-1272.parquet,1.0inch,train
20001,70,0.5inch-#2000_csv_Run-482.parquet,0.5inch,train
20001,70,1.0inch-#2000_csv_Run-1021.parquet,1.0inch,train
20001,70,0.5inch-#2000_csv_Run-1093.parquet,0.5inch,train
20001,70,1.0inch-#2000_csv_Run-1088.parquet,1.0inch,train
20001,70,0.5inch-#2000_csv_Run-640.parquet,0.5inch,test
20001,70,0.5inch-#2000_csv_Run-1870.parquet,0.5inch,train
20001,70,1.0inch-#2000_csv_Run-1390.parquet,1.0inch,train
20001,70,1.5inch-#2000_csv_Run-939.parquet,1.5inch,train
20001,70,1.5inch-#2000_csv_Run-786.parquet,1.5inch,train
20001,70,1.0inch-#2000_csv_Run-345.parquet,1.0inch,train
20001,70,1.5inch-#2000_csv_Run-1867.parquet,1.5inch,train
10562,70,1.5inch-#2000_csv_Run-912.parquet,1.5inch,val
20001,70,0.5inch-#2000_csv_Run-177.parquet,0.5inch,train
20001,70,0.5inch-#2000_csv_Run-1353.parquet,0.5inch,train
20001,70,0.5inch-#2000_csv_Run-617.parquet,0.5inch,train
20001,70,1.5inch-#2000_csv_Run-1992.parquet,1.5inch,test
20001,70,1.0inch-#2000_csv_Run-577.parquet,1.0inch,train
20001,70,0.5inch-#2000_csv_Run-248.parquet,0.5inch,val
20001,70,1.0inch-#2000_csv_Run-449.parquet,1.0inch,val
20001,70,0.5inch-#2000_csv_Run-1504.parquet,0.5inch,train
20001,70,1.5inch-#2000_csv_Run-1981.parquet,1.5inch,train
20001,70,0.5inch-#2000_csv_Run-1511.parquet,0.5inch,train
20001,70,1.5inch-#2000_csv_Run-050.parquet,1.5inch,train
20001,70,0.5inch-#2000_csv_Run-944.parquet,0.5inch,train
20001,70,0.5inch-#2000_csv_Run-735.parquet,0.5inch,train
20001,70,1.5inch-#2000_csv_Run-922.parquet,1.5inch,val
11223,70,1.5inch-#2000_csv_Run-246.parquet,1.5inch,train
20001,70,1.5inch-#2000_csv_Run-1562.parquet,1.5inch,test
20001,70,0.5inch-#2000_csv_Run-420.parquet,0.5inch,train
20001,70,1.5inch-#2000_csv_Run-132.parquet,1.5inch,test
20001,70,0.5inch-#2000_csv_Run-1178.parquet,0.5inch,val
20001,70,1.0inch-#2000_csv_Run-1120.parquet,1.0inch,train
20001,70,1.0inch-#2000_csv_Run-1525.parquet,1.0inch,train
20001,70,0.5inch-#2000_csv_Run-1385.parquet,0.5inch,train
20001,70,1.5inch-#2000_csv_Run-1625.parquet,1.5inch,train
20001,70,1.5inch-#2000_csv_Run-1982.parquet,1.5inch,val
20001,70,1.5inch-#2000_csv_Run-1733.parquet,1.5inch,val
20001,70,1.5inch-#2000_csv_Run-1008.parquet,1.5inch,train
20001,70,0.5inch-#2000_csv_Run-1858.parquet,0.5inch,train
20001,70,1.5inch-#2000_csv_Run-047.parquet,1.5inch,train
20001,70,1.5inch-#2000_csv_Run-735.parquet,1.5inch,train
20001,70,1.5inch-#2000_csv_Run-092.parquet,1.5inch,train
20001,70,0.5inch-#2000_csv_Run-941.parquet,0.5inch,train
15806,70,1.5inch-#2000_csv_Run-1219.parquet,1.5inch,train
20001,70,1.0inch-#2000_csv_Run-1337.parquet,1.0inch,train
20001,70,0.5inch-#2000_csv_Run-1390.parquet,0.5inch,train
13019,70,1.5inch-#2000_csv_Run-991.parquet,1.5inch,train
20001,70,0.5inch-#2000_csv_Run-1365.parquet,0.5inch,val
20001,70,1.0inch-#2000_csv_Run-1361.parquet,1.0inch,train
20001,70,1.0inch-#2000_csv_Run-1482.parquet,1.0inch,train
20001,70,1.0inch-#2000_csv_Run-1569.parquet,1.0inch,train
20001,70,0.5inch-#2000_csv_Run-1663.parquet,0.5inch,train
20001,70,0.5inch-#2000_csv_Run-907.parquet,0.5inch,test
20001,70,0.5inch-#2000_csv_Run-1731.parquet,0.5inch,train
20001,70,0.5inch-#2000_csv_Run-1908.parquet,0.5inch,train
20001,70,1.0inch-#2000_csv_Run-1467.parquet,1.0inch,test
20001,70,1.5inch-#2000_csv_Run-597.parquet,1.5inch,train
20001,70,0.5inch-#2000_csv_Run-1026.parquet,0.5inch,train
20001,70,0.5inch-#2000_csv_Run-162.parquet,0.5inch,train
20001,70,0.5inch-#2000_csv_Run-1248.parquet,0.5inch,train
20001,70,0.5inch-#2000_csv_Run-1311.parquet,0.5inch,train
20001,70,0.5inch-#2000_csv_Run-1733.parquet,0.5inch,val
20001,70,0.5inch-#2000_csv_Run-607.parquet,0.5inch,train
20001,70,0.5inch-#2000_csv_Run-1844.parquet,0.5inch,val
20001,70,1.0inch-#2000_csv_Run-111.parquet,1.0inch,train
20001,70,0.5inch-#2000_csv_Run-159.parquet,0.5inch,train
20001,70,0.5inch-#2000_csv_Run-1147.parquet,0.5inch,test
20001,70,0.5inch-#2000_csv_Run-473.parquet,0.5inch,train
20001,70,1.0inch-#2000_csv_Run-1018.parquet,1.0inch,val
20001,70,0.5inch-#2000_csv_Run-857.parquet,0.5inch,train
14310,70,1.5inch-#2000_csv_Run-1314.parquet,1.5inch,val
20001,70,1.0inch-#2000_csv_Run-1239.parquet,1.0inch,train
20001,70,1.5inch-#2000_csv_Run-1043.parquet,1.5inch,train
20001,70,1.0inch-#2000_csv_Run-720.parquet,1.0inch,train
20001,70,0.5inch-#2000_csv_Run-608.parquet,0.5inch,train
20001,70,0.5inch-#2000_csv_Run-413.parquet,0.5inch,train
20001,70,1.0inch-#2000_csv_Run-210.parquet,1.0inch,train
20001,70,0.5inch-#2000_csv_Run-154.parquet,0.5inch,train
20001,70,0.5inch-#2000_csv_Run-496.parquet,0.5inch,train
20001,70,1.5inch-#2000_csv_Run-1318.parquet,1.5inch,train
20001,70,1.5inch-#2000_csv_Run-296.parquet,1.5inch,train
20001,70,1.5inch-#2000_csv_Run-1189.parquet,1.5inch,test
20001,70,1.5inch-#2000_csv_Run-575.parquet,1.5inch,train
20001,70,1.0inch-#2000_csv_Run-373.parquet,1.0inch,train
20001,70,1.5inch-#2000_csv_Run-1092.parquet,1.5inch,test
